,State Name,county Name,County Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,Year,Month,Day,Month_Day,Five-Year Avg.
8805,Illinois,Champaign,19,2020-03-10,33,Good,PM2.5,2,2020,3,10,03-10,39.082352941176474
8806,Illinois,Champaign,19,2020-03-13,51,Moderate,PM2.5,1,2020,3,13,03-13,39.08433734939759
8807,Illinois,Champaign,19,2020-03-16,35,Good,PM2.5,2,2020,3,16,03-16,40.104651162790695
8808,Illinois,Champaign,19,2020-03-19,14,Good,PM2.5,2,2020,3,19,03-19,40.0
8809,Illinois,Champaign,19,2020-03-22,33,Good,PM2.5,2,2020,3,22,03-22,42.127906976744185
8810,Illinois,Champaign,19,2020-03-25,37,Good,PM2.5,2,2020,3,25,03-25,40.49425287356322
8811,Illinois,Champaign,19,2020-03-28,48,Good,PM2.5,2,2020,3,28,03-28,38.839080459770116
8812,Illinois,Champaign,19,2020-03-31,30,Good,PM2.5,2,2020,3,31,03-31,40.06976744186046
8813,Illinois,Clark,23,2020-01-01,31,Good,Ozone,1,2020,1,1,01-01,36.88709677419355
8814,Illinois,Clark,23,2020-01-02,27,Good,Ozone,1,2020,1,2,01-02,33.114754098360656
8815,Illinois,Clark,23,2020-01-03,18,Good,Ozone,1,2020,1,3,01-03,34.36666666666667
8816,Illinois,Clark,23,2020-01-04,25,Good,Ozone,1,2020,1,4,01-04,33.564516129032256
8817,Illinois,Clark,23,2020-01-05,29,Good,Ozone,1,2020,1,5,01-05,32.50819672131148
8818,Illinois,Clark,23,2020-01-06,25,Good,Ozone,1,2020,1,6,01-06,32.83870967741935
8819,Illinois,Clark,23,2020-01-07,26,Good,Ozone,1,2020,1,7,01-07,33.04838709677419
8820,Illinois,Clark,23,2020-01-08,25,Good,Ozone,1,2020,1,8,01-08,33.306451612903224
8821,Illinois,Clark,23,2020-01-09,32,Good,Ozone,1,2020,1,9,01-09,30.56451612903226
8822,Illinois,Clark,23,2020-01-10,30,Good,Ozone,1,2020,1,10,01-10,31.57377049180328
8823,Illinois,Clark,23,2020-01-11,26,Good,Ozone,1,2020,1,11,01-11,30.629032258064516
8824,Illinois,Clark,23,2020-01-12,26,Good,Ozone,1,2020,1,12,01-12,33.354838709677416
8825,Illinois,Clark,23,2020-01-13,21,Good,Ozone,1,2020,1,13,01-13,32.66129032258065
8826,Illinois,Clark,23,2020-01-14,18,Good,Ozone,1,2020,1,14,01-14,34.354838709677416
8827,Illinois,Clark,23,2020-01-15,19,Good,Ozone,1,2020,1,15,01-15,35.83870967741935
8828,Illinois,Clark,23,2020-01-16,23,Good,Ozone,1,2020,1,16,01-16,34.75806451612903
8829,Illinois,Clark,23,2020-01-17,19,Good,Ozone,1,2020,1,17,01-17,32.16129032258065
8830,Illinois,Clark,23,2020-01-18,28,Good,Ozone,1,2020,1,18,01-18,32.52459016393443
8831,Illinois,Clark,23,2020-01-19,26,Good,Ozone,1,2020,1,19,01-19,31.983606557377048
8832,Illinois,Clark,23,2020-01-20,20,Good,Ozone,1,2020,1,20,01-20,31.419354838709676
8833,Illinois,Clark,23,2020-01-21,27,Good,Ozone,1,2020,1,21,01-21,31.806451612903224
8834,Illinois,Clark,23,2020-01-22,23,Good,Ozone,1,2020,1,22,01-22,34.67741935483871
8835,Illinois,Clark,23,2020-01-23,21,Good,Ozone,1,2020,1,23,01-23,31.822580645161292
8836,Illinois,Clark,23,2020-01-24,19,Good,Ozone,1,2020,1,24,01-24,30.887096774193548
8837,Illinois,Clark,23,2020-01-25,25,Good,Ozone,1,2020,1,25,01-25,32.483870967741936
8838,Illinois,Clark,23,2020-01-26,30,Good,Ozone,1,2020,1,26,01-26,31.048387096774192
8839,Illinois,Clark,23,2020-01-27,26,Good,Ozone,1,2020,1,27,01-27,32.03225806451613
8840,Illinois,Clark,23,2020-01-28,29,Good,Ozone,1,2020,1,28,01-28,33.08064516129032
8841,Illinois,Clark,23,2020-01-29,20,Good,Ozone,1,2020,1,29,01-29,31.903225806451612
8842,Illinois,Clark,23,2020-01-30,25,Good,Ozone,1,2020,1,30,01-30,32.274193548387096
8843,Illinois,Clark,23,2020-01-31,19,Good,Ozone,1,2020,1,31,01-31,33.440677966101696
8844,Illinois,Clark,23,2020-02-01,22,Good,Ozone,1,2020,2,1,02-01,33.21311475409836
8845,Illinois,Clark,23,2020-02-02,30,Good,Ozone,1,2020,2,2,02-02,31.806451612903224
8846,Illinois,Clark,23,2020-02-03,40,Good,Ozone,1,2020,2,3,02-03,29.419354838709676
8847,Illinois,Clark,23,2020-02-04,26,Good,Ozone,1,2020,2,4,02-04,29.85483870967742
8848,Illinois,Clark,23,2020-02-05,27,Good,Ozone,1,2020,2,5,02-05,29.806451612903224
8849,Illinois,Clark,23,2020-02-06,31,Good,Ozone,1,2020,2,6,02-06,33.04838709677419
8850,Illinois,Clark,23,2020-02-07,33,Good,Ozone,1,2020,2,7,02-07,33.950819672131146
8851,Illinois,Clark,23,2020-02-08,26,Good,Ozone,1,2020,2,8,02-08,31.40983606557377
8852,Illinois,Clark,23,2020-02-09,23,Good,Ozone,1,2020,2,9,02-09,31.14516129032258
8853,Illinois,Clark,23,2020-02-10,22,Good,Ozone,1,2020,2,10,02-10,34.39344262295082
8854,Illinois,Clark,23,2020-02-11,28,Good,Ozone,1,2020,2,11,02-11,32.37096774193548
8855,Illinois,Clark,23,2020-02-12,21,Good,Ozone,1,2020,2,12,02-12,30.85483870967742
8856,Illinois,Clark,23,2020-02-13,25,Good,Ozone,1,2020,2,13,02-13,30.661290322580644
8857,Illinois,Clark,23,2020-02-14,27,Good,Ozone,1,2020,2,14,02-14,30.770491803278688
8858,Illinois,Clark,23,2020-02-15,29,Good,Ozone,1,2020,2,15,02-15,29.225806451612904
8859,Illinois,Clark,23,2020-02-16,32,Good,Ozone,1,2020,2,16,02-16,29.70967741935484
8860,Illinois,Clark,23,2020-02-17,22,Good,Ozone,1,2020,2,17,02-17,32.693548387096776
8861,Illinois,Clark,23,2020-02-18,29,Good,Ozone,1,2020,2,18,02-18,33.46774193548387
8862,Illinois,Clark,23,2020-02-19,29,Good,Ozone,1,2020,2,19,02-19,32.064516129032256
8863,Illinois,Clark,23,2020-02-20,31,Good,Ozone,1,2020,2,20,02-20,31.483870967741936
8864,Illinois,Clark,23,2020-02-21,33,Good,Ozone,1,2020,2,21,02-21,31.258064516129032
8865,Illinois,Clark,23,2020-02-22,34,Good,Ozone,1,2020,2,22,02-22,32.75
8866,Illinois,Clark,23,2020-02-23,34,Good,Ozone,1,2020,2,23,02-23,31.19672131147541
8867,Illinois,Clark,23,2020-02-24,28,Good,Ozone,1,2020,2,24,02-24,30.419354838709676
8868,Illinois,Clark,23,2020-02-27,34,Good,Ozone,1,2020,2,27,02-27,32.13333333333333
8869,Illinois,Clark,23,2020-02-28,31,Good,Ozone,1,2020,2,28,02-28,31.934426229508198
8870,Illinois,Clark,23,2020-02-29,35,Good,Ozone,1,2020,2,29,02-29,32.4
8871,Illinois,Clark,23,2020-03-01,43,Good,Ozone,1,2020,3,1,03-01,32.57575757575758
8872,Illinois,Clark,23,2020-03-02,38,Good,Ozone,1,2020,3,2,03-02,33.27272727272727
8873,Illinois,Clark,23,2020-03-03,36,Good,Ozone,1,2020,3,3,03-03,33.515151515151516
8874,Illinois,Clark,23,2020-03-04,36,Good,Ozone,1,2020,3,4,03-04,34.42424242424242
8875,Illinois,Clark,23,2020-03-05,37,Good,Ozone,1,2020,3,5,03-05,33.62686567164179
8876,Illinois,Clark,23,2020-03-06,31,Good,Ozone,1,2020,3,6,03-06,32.940298507462686
8877,Illinois,Clark,23,2020-03-07,36,Good,Ozone,1,2020,3,7,03-07,34.1044776119403
8878,Illinois,Clark,23,2020-03-08,41,Good,Ozone,1,2020,3,8,03-08,35.507462686567166
8879,Illinois,Clark,23,2020-03-09,35,Good,Ozone,1,2020,3,9,03-09,36.38805970149254
8880,Illinois,Clark,23,2020-03-10,22,Good,Ozone,1,2020,3,10,03-10,35.53731343283582
8881,Illinois,Clark,23,2020-03-11,21,Good,Ozone,1,2020,3,11,03-11,33.88059701492537
8882,Illinois,Clark,23,2020-03-12,30,Good,Ozone,1,2020,3,12,03-12,32.134328358208954
8883,Illinois,Clark,23,2020-03-13,33,Good,Ozone,1,2020,3,13,03-13,32.67164179104478
8884,Illinois,Clark,23,2020-03-14,31,Good,Ozone,1,2020,3,14,03-14,30.074626865671643
8885,Illinois,Clark,23,2020-03-15,34,Good,Ozone,1,2020,3,15,03-15,31.29850746268657
8886,Illinois,Clark,23,2020-03-16,28,Good,Ozone,1,2020,3,16,03-16,33.656716417910445
8887,Illinois,Clark,23,2020-03-17,28,Good,Ozone,1,2020,3,17,03-17,33.166666666666664
8888,Illinois,Clark,23,2020-03-18,15,Good,Ozone,1,2020,3,18,03-18,34.16417910447761
8889,Illinois,Clark,23,2020-03-19,27,Good,Ozone,1,2020,3,19,03-19,34.40298507462686
8890,Illinois,Clark,23,2020-03-20,29,Good,Ozone,1,2020,3,20,03-20,32.940298507462686
8891,Illinois,Clark,23,2020-03-21,29,Good,Ozone,1,2020,3,21,03-21,34.57575757575758
8892,Illinois,Clark,23,2020-03-22,26,Good,Ozone,1,2020,3,22,03-22,32.90909090909091
8893,Illinois,Clark,23,2020-03-23,29,Good,Ozone,1,2020,3,23,03-23,33.88059701492537
8894,Illinois,Clark,23,2020-03-24,28,Good,Ozone,1,2020,3,24,03-24,34.59701492537314
8895,Illinois,Clark,23,2020-03-25,34,Good,Ozone,1,2020,3,25,03-25,34.02985074626866
8896,Illinois,Clark,23,2020-03-26,28,Good,Ozone,1,2020,3,26,03-26,32.984848484848484
8897,Illinois,Clark,23,2020-03-27,31,Good,Ozone,1,2020,3,27,03-27,31.803030303030305
8898,Illinois,Clark,23,2020-03-28,32,Good,Ozone,1,2020,3,28,03-28,34.149253731343286
8899,Illinois,Clark,23,2020-03-29,42,Good,Ozone,1,2020,3,29,03-29,32.92537313432836
8900,Illinois,Clark,23,2020-03-30,41,Good,Ozone,1,2020,3,30,03-30,34.28358208955224
8901,Illinois,Clark,23,2020-03-31,30,Good,Ozone,1,2020,3,31,03-31,33.39393939393939
8902,Illinois,Cook,31,2020-01-01,31,Good,PM2.5,15,2020,1,1,01-01,47.01538461538462
8903,Illinois,Cook,31,2020-01-02,38,Good,PM2.5,12,2020,1,2,01-02,44.640625
8904,Illinois,Cook,31,2020-01-03,55,Moderate,PM2.5,12,2020,1,3,01-03,43.28787878787879
8905,Illinois,Cook,31,2020-01-04,47,Good,PM2.5,15,2020,1,4,01-04,41.609375
8906,Illinois,Cook,31,2020-01-05,29,Good,Ozone,12,2020,1,5,01-05,41.9344262295082
8907,Illinois,Cook,31,2020-01-06,35,Good,NO2,12,2020,1,6,01-06,37.03174603174603
8908,Illinois,Cook,31,2020-01-07,35,Good,NO2,15,2020,1,7,01-07,40.8
8909,Illinois,Cook,31,2020-01-08,31,Good,NO2,11,2020,1,8,01-08,41.888888888888886
8910,Illinois,Cook,31,2020-01-09,33,Good,PM2.5,13,2020,1,9,01-09,39.765625
8911,Illinois,Cook,31,2020-01-10,61,Moderate,PM2.5,14,2020,1,10,01-10,40.53968253968254
8912,Illinois,Cook,31,2020-01-11,34,Good,Ozone,12,2020,1,11,01-11,41.26229508196721
8913,Illinois,Cook,31,2020-01-12,44,Good,PM2.5,12,2020,1,12,01-12,39.515625
8914,Illinois,Cook,31,2020-01-13,51,Moderate,PM2.5,15,2020,1,13,01-13,38.03174603174603
8915,Illinois,Cook,31,2020-01-14,61,Moderate,PM2.5,12,2020,1,14,01-14,40.80327868852459
8916,Illinois,Cook,31,2020-01-15,77,Moderate,PM2.5,12,2020,1,15,01-15,42.83076923076923
8917,Illinois,Cook,31,2020-01-16,52,Moderate,PM2.5,15,2020,1,16,01-16,41.19047619047619
8918,Illinois,Cook,31,2020-01-17,35,Good,PM10,13,2020,1,17,01-17,41.54838709677419
8919,Illinois,Cook,31,2020-01-18,40,Good,PM2.5,13,2020,1,18,01-18,38.16923076923077
8920,Illinois,Cook,31,2020-01-19,53,Moderate,PM2.5,14,2020,1,19,01-19,36.2
8921,Illinois,Cook,31,2020-01-20,51,Moderate,PM2.5,12,2020,1,20,01-20,38.84126984126984
8922,Illinois,Cook,31,2020-01-21,57,Moderate,PM2.5,12,2020,1,21,01-21,38.984375
8923,Illinois,Cook,31,2020-01-22,59,Moderate,PM2.5,14,2020,1,22,01-22,39.08064516129032
8924,Illinois,Cook,31,2020-01-23,59,Moderate,PM2.5,12,2020,1,23,01-23,37.557377049180324
8925,Illinois,Cook,31,2020-01-24,62,Moderate,PM2.5,12,2020,1,24,01-24,38.6875
8926,Illinois,Cook,31,2020-01-25,51,Moderate,PM2.5,13,2020,1,25,01-25,37.55384615384615
8927,Illinois,Cook,31,2020-01-26,47,Good,PM2.5,12,2020,1,26,01-26,39.784615384615385
8928,Illinois,Cook,31,2020-01-27,65,Moderate,PM2.5,12,2020,1,27,01-27,39.10606060606061
8929,Illinois,Cook,31,2020-01-28,63,Moderate,PM2.5,15,2020,1,28,01-28,40.23076923076923
8930,Illinois,Cook,31,2020-01-29,64,Moderate,PM2.5,12,2020,1,29,01-29,40.41269841269841
8931,Illinois,Cook,31,2020-01-30,62,Moderate,PM2.5,12,2020,1,30,01-30,39.40298507462686
8932,Illinois,Cook,31,2020-01-31,69,Moderate,PM2.5,15,2020,1,31,01-31,40.04477611940298
8933,Illinois,Cook,31,2020-02-01,59,Moderate,PM2.5,12,2020,2,1,02-01,39.96923076923077
8934,Illinois,Cook,31,2020-02-02,40,Good,NO2,13,2020,2,2,02-02,39.09090909090909
8935,Illinois,Cook,31,2020-02-03,55,Moderate,PM2.5,15,2020,2,3,02-03,38.41269841269841
8936,Illinois,Cook,31,2020-02-04,33,Good,Ozone,13,2020,2,4,02-04,40.65079365079365
8937,Illinois,Cook,31,2020-02-05,35,Good,Ozone,13,2020,2,5,02-05,39.292307692307695
8938,Illinois,Cook,31,2020-02-06,36,Good,Ozone,15,2020,2,6,02-06,40.86153846153846
8939,Illinois,Cook,31,2020-02-07,52,Moderate,PM2.5,11,2020,2,7,02-07,39.10769230769231
8940,Illinois,Cook,31,2020-02-08,59,Moderate,PM2.5,12,2020,2,8,02-08,38.5735294117647
8941,Illinois,Cook,31,2020-02-09,55,Moderate,PM2.5,15,2020,2,9,02-09,37.707692307692305
8942,Illinois,Cook,31,2020-02-10,57,Moderate,PM2.5,12,2020,2,10,02-10,40.953125
8943,Illinois,Cook,31,2020-02-11,59,Moderate,PM2.5,13,2020,2,11,02-11,38.343283582089555
8944,Illinois,Cook,31,2020-02-12,62,Moderate,PM2.5,14,2020,2,12,02-12,38.04545454545455
8945,Illinois,Cook,31,2020-02-13,37,Good,NO2,13,2020,2,13,02-13,38.621212121212125
8946,Illinois,Cook,31,2020-02-14,58,Moderate,PM2.5,12,2020,2,14,02-14,39.507246376811594
8947,Illinois,Cook,31,2020-02-15,52,Moderate,PM2.5,15,2020,2,15,02-15,40.296875
8948,Illinois,Cook,31,2020-02-16,66,Moderate,PM2.5,11,2020,2,16,02-16,36.52307692307692
8949,Illinois,Cook,31,2020-02-17,69,Moderate,PM2.5,11,2020,2,17,02-17,37.231884057971016
8950,Illinois,Cook,31,2020-02-18,53,Moderate,PM2.5,13,2020,2,18,02-18,37.35820895522388
8951,Illinois,Cook,31,2020-02-19,38,Good,PM2.5,11,2020,2,19,02-19,38.850746268656714
8952,Illinois,Cook,31,2020-02-20,33,Good,Ozone,10,2020,2,20,02-20,35.6231884057971
8953,Illinois,Cook,31,2020-02-21,73,Moderate,PM2.5,15,2020,2,21,02-21,37.76923076923077
8954,Illinois,Cook,31,2020-02-22,48,Good,PM2.5,10,2020,2,22,02-22,38.15151515151515
8955,Illinois,Cook,31,2020-02-23,55,Moderate,PM2.5,10,2020,2,23,02-23,37.53623188405797
8956,Illinois,Cook,31,2020-02-24,55,Moderate,PM2.5,13,2020,2,24,02-24,35.59154929577465
8957,Illinois,Cook,31,2020-02-25,38,Good,PM2.5,12,2020,2,25,02-25,35.785714285714285
8958,Illinois,Cook,31,2020-02-26,33,Good,Ozone,12,2020,2,26,02-26,38.18055555555556
8959,Illinois,Cook,31,2020-02-27,34,Good,NO2,13,2020,2,27,02-27,38.57971014492754
8960,Illinois,Cook,31,2020-02-28,38,Good,NO2,11,2020,2,28,02-28,39.63768115942029
8961,Illinois,Cook,31,2020-02-29,33,Good,NO2,12,2020,2,29,02-29,35.57142857142857
8962,Illinois,Cook,31,2020-03-01,37,Good,PM2.5,6,2020,3,1,03-01,39.4025974025974
8963,Illinois,Cook,31,2020-03-04,28,Good,PM2.5,9,2020,3,4,03-04,39.71621621621622
8964,Illinois,Cook,31,2020-03-05,23,Good,PM2.5,1,2020,3,5,03-05,41.763888888888886
8965,Illinois,Cook,31,2020-03-07,38,Good,PM2.5,5,2020,3,7,03-07,41.03896103896104
8966,Illinois,Cook,31,2020-03-10,42,Good,PM2.5,10,2020,3,10,03-10,41.05194805194805
8967,Illinois,Cook,31,2020-03-11,60,Moderate,PM2.5,1,2020,3,11,03-11,39.45333333333333
8968,Illinois,Cook,31,2020-03-13,25,Good,PM2.5,6,2020,3,13,03-13,39.26923076923077
8969,Illinois,Cook,31,2020-03-16,54,Moderate,PM2.5,10,2020,3,16,03-16,39.883116883116884
8970,Illinois,Cook,31,2020-03-19,54,Moderate,PM2.5,4,2020,3,19,03-19,39.58227848101266
8971,Illinois,Cook,31,2020-03-20,20,Good,PM2.5,1,2020,3,20,03-20,40.298701298701296
8972,Illinois,Cook,31,2020-03-22,61,Moderate,PM2.5,9,2020,3,22,03-22,39.282051282051285
8973,Illinois,Cook,31,2020-03-25,66,Moderate,PM2.5,5,2020,3,25,03-25,40.3974358974359
8974,Illinois,Cook,31,2020-03-28,44,Good,PM2.5,8,2020,3,28,03-28,36.56410256410256
8975,Illinois,Cook,31,2020-03-31,18,Good,PM2.5,6,2020,3,31,03-31,39.32911392405063
8976,Illinois,DuPage,43,2020-01-01,19,Good,PM2.5,1,2020,1,1,01-01,32.21311475409836
8977,Illinois,DuPage,43,2020-01-02,33,Good,PM2.5,1,2020,1,2,01-02,36.392857142857146
8978,Illinois,DuPage,43,2020-01-03,36,Good,PM2.5,1,2020,1,3,01-03,33.81666666666667
8979,Illinois,DuPage,43,2020-01-04,40,Good,PM2.5,1,2020,1,4,01-04,30.83050847457627
8980,Illinois,DuPage,43,2020-01-05,26,Good,PM2.5,1,2020,1,5,01-05,33.05263157894737
8981,Illinois,DuPage,43,2020-01-06,20,Good,PM2.5,1,2020,1,6,01-06,35.63333333333333
8982,Illinois,DuPage,43,2020-01-07,31,Good,PM2.5,1,2020,1,7,01-07,36.75806451612903
8983,Illinois,DuPage,43,2020-01-08,26,Good,PM2.5,1,2020,1,8,01-08,36.810344827586206
8984,Illinois,DuPage,43,2020-01-09,15,Good,PM2.5,1,2020,1,9,01-09,33.15
8985,Illinois,DuPage,43,2020-01-10,56,Moderate,PM2.5,1,2020,1,10,01-10,31.8
8986,Illinois,DuPage,43,2020-01-11,15,Good,PM2.5,1,2020,1,11,01-11,34.8448275862069
8987,Illinois,DuPage,43,2020-01-12,25,Good,PM2.5,1,2020,1,12,01-12,34.62068965517241
8988,Illinois,DuPage,43,2020-01-13,32,Good,PM2.5,1,2020,1,13,01-13,33.32258064516129
8989,Illinois,DuPage,43,2020-01-14,56,Moderate,PM2.5,1,2020,1,14,01-14,37.25
8990,Illinois,DuPage,43,2020-01-15,70,Moderate,PM2.5,1,2020,1,15,01-15,41.67796610169491
8991,Illinois,DuPage,43,2020-01-16,51,Moderate,PM2.5,1,2020,1,16,01-16,40.25
8992,Illinois,DuPage,43,2020-01-17,25,Good,PM2.5,1,2020,1,17,01-17,37.21052631578947
8993,Illinois,DuPage,43,2020-01-18,39,Good,PM2.5,1,2020,1,18,01-18,34.0
8994,Illinois,DuPage,43,2020-01-19,38,Good,PM2.5,1,2020,1,19,01-19,30.907692307692308
8995,Illinois,DuPage,43,2020-01-20,36,Good,PM2.5,1,2020,1,20,01-20,35.14035087719298
8996,Illinois,DuPage,43,2020-01-21,58,Moderate,PM2.5,1,2020,1,21,01-21,36.85
8997,Illinois,DuPage,43,2020-01-22,52,Moderate,PM2.5,1,2020,1,22,01-22,37.43333333333333
8998,Illinois,DuPage,43,2020-01-23,54,Moderate,PM2.5,1,2020,1,23,01-23,32.741379310344826
8999,Illinois,DuPage,43,2020-01-24,56,Moderate,PM2.5,1,2020,1,24,01-24,34.80701754385965
9000,Illinois,DuPage,43,2020-01-25,33,Good,PM2.5,1,2020,1,25,01-25,34.950819672131146
9001,Illinois,DuPage,43,2020-01-26,40,Good,PM2.5,1,2020,1,26,01-26,36.763636363636365
9002,Illinois,DuPage,43,2020-01-27,62,Moderate,PM2.5,1,2020,1,27,01-27,35.3728813559322
9003,Illinois,DuPage,43,2020-01-28,46,Good,PM2.5,1,2020,1,28,01-28,35.83050847457627
9004,Illinois,DuPage,43,2020-01-29,65,Moderate,PM2.5,1,2020,1,29,01-29,35.9811320754717
9005,Illinois,DuPage,43,2020-01-30,67,Moderate,PM2.5,1,2020,1,30,01-30,31.982142857142858
9006,Illinois,DuPage,43,2020-01-31,70,Moderate,PM2.5,1,2020,1,31,01-31,34.69491525423729
9007,Illinois,DuPage,43,2020-02-01,57,Moderate,PM2.5,1,2020,2,1,02-01,36.236363636363635
9008,Illinois,DuPage,43,2020-02-02,24,Good,PM2.5,1,2020,2,2,02-02,35.892857142857146
9009,Illinois,DuPage,43,2020-02-03,34,Good,PM2.5,1,2020,2,3,02-03,31.133333333333333
9010,Illinois,DuPage,43,2020-02-04,18,Good,PM2.5,1,2020,2,4,02-04,34.5
9011,Illinois,DuPage,43,2020-02-05,16,Good,PM2.5,1,2020,2,5,02-05,33.610169491525426
9012,Illinois,DuPage,43,2020-02-06,19,Good,PM2.5,1,2020,2,6,02-06,37.11290322580645
9013,Illinois,DuPage,43,2020-02-07,38,Good,PM2.5,1,2020,2,7,02-07,38.666666666666664
9014,Illinois,DuPage,43,2020-02-08,52,Moderate,PM2.5,1,2020,2,8,02-08,38.310344827586206
9015,Illinois,DuPage,43,2020-02-09,50,Good,PM2.5,1,2020,2,9,02-09,33.65573770491803
9016,Illinois,DuPage,43,2020-02-10,55,Moderate,PM2.5,1,2020,2,10,02-10,36.92857142857143
9017,Illinois,DuPage,43,2020-02-11,52,Moderate,PM2.5,1,2020,2,11,02-11,39.05084745762712
9018,Illinois,DuPage,43,2020-02-12,47,Good,PM2.5,1,2020,2,12,02-12,36.049180327868854
9019,Illinois,DuPage,43,2020-02-13,35,Good,PM2.5,1,2020,2,13,02-13,34.70175438596491
9020,Illinois,DuPage,43,2020-02-14,45,Good,PM2.5,1,2020,2,14,02-14,34.61666666666667
9021,Illinois,DuPage,43,2020-02-15,36,Good,PM2.5,1,2020,2,15,02-15,35.39344262295082
9022,Illinois,DuPage,43,2020-02-16,51,Moderate,PM2.5,1,2020,2,16,02-16,33.45454545454545
9023,Illinois,DuPage,43,2020-02-17,65,Moderate,PM2.5,1,2020,2,17,02-17,35.3728813559322
9024,Illinois,DuPage,43,2020-02-18,49,Good,PM2.5,1,2020,2,18,02-18,37.65079365079365
9025,Illinois,DuPage,43,2020-02-19,23,Good,PM2.5,1,2020,2,19,02-19,36.666666666666664
9026,Illinois,DuPage,43,2020-02-20,25,Good,PM2.5,1,2020,2,20,02-20,35.5
9027,Illinois,DuPage,43,2020-02-21,47,Good,PM2.5,1,2020,2,21,02-21,37.16949152542373
9028,Illinois,DuPage,43,2020-02-22,35,Good,PM2.5,1,2020,2,22,02-22,38.611111111111114
9029,Illinois,DuPage,43,2020-02-23,45,Good,PM2.5,1,2020,2,23,02-23,37.4
9030,Illinois,DuPage,43,2020-02-24,37,Good,PM2.5,1,2020,2,24,02-24,33.38095238095238
9031,Illinois,DuPage,43,2020-02-25,26,Good,PM2.5,1,2020,2,25,02-25,33.775862068965516
9032,Illinois,DuPage,43,2020-02-26,18,Good,PM2.5,1,2020,2,26,02-26,33.34426229508197
9033,Illinois,DuPage,43,2020-02-27,25,Good,PM2.5,1,2020,2,27,02-27,35.903225806451616
9034,Illinois,DuPage,43,2020-02-28,31,Good,PM2.5,1,2020,2,28,02-28,38.01724137931034
9035,Illinois,DuPage,43,2020-02-29,18,Good,PM2.5,1,2020,2,29,02-29,31.90909090909091
9036,Illinois,Hamilton,65,2020-01-01,18,Good,PM2.5,1,2020,1,1,01-01,40.58
9037,Illinois,Hamilton,65,2020-01-02,30,Good,PM2.5,1,2020,1,2,01-02,39.30434782608695
9038,Illinois,Hamilton,65,2020-01-03,54,Moderate,PM2.5,1,2020,1,3,01-03,38.583333333333336
9039,Illinois,Hamilton,65,2020-01-04,38,Good,PM2.5,1,2020,1,4,01-04,37.30612244897959
9040,Illinois,Hamilton,65,2020-01-05,29,Good,PM2.5,1,2020,1,5,01-05,37.212765957446805
9041,Illinois,Hamilton,65,2020-01-06,18,Good,PM2.5,1,2020,1,6,01-06,39.416666666666664
9042,Illinois,Hamilton,65,2020-01-07,33,Good,PM2.5,1,2020,1,7,01-07,41.44897959183673
9043,Illinois,Hamilton,65,2020-01-08,23,Good,PM2.5,1,2020,1,8,01-08,40.84782608695652
9044,Illinois,Hamilton,65,2020-01-09,27,Good,PM2.5,1,2020,1,9,01-09,36.04081632653061
9045,Illinois,Hamilton,65,2020-01-10,39,Good,PM2.5,1,2020,1,10,01-10,38.6
9046,Illinois,Hamilton,65,2020-01-11,18,Good,PM2.5,1,2020,1,11,01-11,37.04347826086956
9047,Illinois,Hamilton,65,2020-01-12,25,Good,PM2.5,1,2020,1,12,01-12,40.673469387755105
9048,Illinois,Hamilton,65,2020-01-13,32,Good,PM2.5,1,2020,1,13,01-13,36.58
9049,Illinois,Hamilton,65,2020-01-14,44,Good,PM2.5,1,2020,1,14,01-14,39.71739130434783
9050,Illinois,Hamilton,65,2020-01-15,35,Good,PM2.5,1,2020,1,15,01-15,44.08163265306123
9051,Illinois,Hamilton,65,2020-01-16,48,Good,PM2.5,1,2020,1,16,01-16,42.78
9052,Illinois,Hamilton,65,2020-01-17,53,Moderate,PM2.5,1,2020,1,17,01-17,43.17391304347826
9053,Illinois,Hamilton,65,2020-01-18,27,Good,PM2.5,1,2020,1,18,01-18,40.38775510204081
9054,Illinois,Hamilton,65,2020-01-19,38,Good,PM2.5,1,2020,1,19,01-19,38.04081632653061
9055,Illinois,Hamilton,65,2020-01-20,48,Good,PM2.5,1,2020,1,20,01-20,37.51111111111111
9056,Illinois,Hamilton,65,2020-01-21,55,Moderate,PM2.5,1,2020,1,21,01-21,38.0
9057,Illinois,Hamilton,65,2020-01-22,54,Moderate,PM2.5,1,2020,1,22,01-22,40.02127659574468
9058,Illinois,Hamilton,65,2020-01-23,48,Good,PM2.5,1,2020,1,23,01-23,33.83720930232558
9059,Illinois,Hamilton,65,2020-01-24,31,Good,PM2.5,1,2020,1,24,01-24,33.791666666666664
9060,Illinois,Hamilton,65,2020-01-25,45,Good,PM2.5,1,2020,1,25,01-25,33.04081632653061
9061,Illinois,Hamilton,65,2020-01-26,40,Good,PM2.5,1,2020,1,26,01-26,33.644444444444446
9062,Illinois,Hamilton,65,2020-01-27,54,Moderate,PM2.5,1,2020,1,27,01-27,36.958333333333336
9063,Illinois,Hamilton,65,2020-01-28,60,Moderate,PM2.5,1,2020,1,28,01-28,36.10204081632653
9064,Illinois,Hamilton,65,2020-01-29,46,Good,PM2.5,1,2020,1,29,01-29,35.0
9065,Illinois,Hamilton,65,2020-01-30,59,Moderate,PM2.5,1,2020,1,30,01-30,31.875
9066,Illinois,Hamilton,65,2020-01-31,61,Moderate,PM2.5,1,2020,1,31,01-31,35.458333333333336
